Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-17--1	37.8838289775116	-119.345284942647	2853.84912211087	std	1.33698741092826	2.78162843009337	0.994925280936135	0	2014	;	TM14-17--1	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--2	37.883826835715	-119.345240608869	2850.17736009176	std	1.4656562409657	2.79131395981409	1	0	2014	;	TM14-17--2	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--3	37.8838699893813	-119.345308766166	2853.31582206066	std	1.64114858079577	2.79765036506092	0.99625131434423	0	2014	;	TM14-17--3	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--4	37.8838680626283	-119.345332402651	2852.74380553361	std	1.22790434659	2.80547512372084	1	0	2014	;	TM14-17--4	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--5	37.883847007597	-119.345324396326	2851.50332709046	std	1.65246058809044	2.74194464343825	0.99512087325237	0	2014	;	TM14-17--5	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--6	37.883876419728	-119.345330890144	2850.34208135749	std	0.890483184404087	2.76875288746739	1	0	2014	;	TM14-17--6	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--7	37.8839268636675	-119.345233809462	2850.65641350845	std	1.49392706126225	2.8379322809552	0.994217569741294	0	2014	;	TM14-17--7	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--8	37.8838979967827	-119.345291522162	2854.7837729432	std	1.95097499484528	2.75618583656244	0.990131100800946	0	2014	;	TM14-17--8	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--9	37.8838565874144	-119.345264167453	2852.11620417385	std	1.18005413318755	2.78710357211078	1	0	2014	;	TM14-17--9	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--10	37.8838508444496	-119.345317301187	2852.47235419484	std	1.67463175972347	2.7861093261562	1	0	2014	;	TM14-17--10	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--11	37.8838908063025	-119.345317725359	2854.24252017209	std	1.64151568501284	2.74510435323872	1	0	2014	;	TM14-17--11	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--12	37.8839092047824	-119.345375811704	2852.84119150014	std	1.32517648860009	2.7512684295134	0.988504773108692	0	2014	;	TM14-17--12	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--13	37.8838499306033	-119.345273674583	2853.06622490345	std	1.76800983780349	2.74348192920597	1	0	2014	;	TM14-17--13	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--14	37.8838189348344	-119.345336664319	2853.29992217529	std	1.5517687423248	2.72209971283484	1	0	2014	;	TM14-17--14	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--15	37.883901423722	-119.345276648849	2850.9462623748	std	1.71333663858753	2.77369972928139	0.989013809265168	0	2014	;	TM14-17--15	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--16	37.8838527307433	-119.345270147053	2851.49503350608	std	1.6401982270566	2.81350756471612	1	0	2014	;	TM14-17--16	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--17	37.8838785857908	-119.345282756879	2854.63801351216	std	1.662267703413	2.74900002475581	1	0	2014	;	TM14-17--17	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--18	37.8838708897687	-119.345299958054	2852.96536865211	std	1.55342567979662	2.80462423757271	1	0	2014	;	TM14-17--18	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--19	37.883822469264	-119.345399573817	2853.29242634873	std	1.93660678599787	2.80312331806976	1	0	2014	;	TM14-17--19	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--20	37.8838462513359	-119.345260295698	2852.64685499807	std	1.44711102702295	2.79001519905048	1	0	2014	;	TM14-17--20	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--21	37.8838583810454	-119.345263982569	2851.93078376274	std	1.69617183214281	2.72278286816348	0.990167018681817	0	2014	;	TM14-17--21	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--22	37.8838319799888	-119.345301527119	2854.20270743116	std	1.25800030040569	2.78006546016102	0.998388143225493	0	2014	;	TM14-17--22	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--23	37.8839086903488	-119.345230105886	2850.81009760618	std	1.61575143933496	2.73687252585183	1	0	2014	;	TM14-17--23	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--24	37.883857322215	-119.345254528309	2853.98986677385	std	2.02150305719626	2.75940128942884	0.985499366694648	0	2014	;	TM14-17--24	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--25	37.8838638935943	-119.345267100271	2850.89187269278	std	1.34969546671628	2.7978903725343	1	0	2014	;	TM14-17--25	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--26	37.883878542426	-119.345257233402	2852.86866138771	std	1.70213558926434	2.80206339815327	0.98817406197923	0	2014	;	TM14-17--26	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--27	37.8839027798516	-119.345283857811	2854.68731989697	std	1.74183181304103	2.76068818065098	0.99566982488659	0	2014	;	TM14-17--27	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--28	37.8839335331413	-119.345316754121	2854.00093679818	std	1.5721124188866	2.76595265922338	0.992430984452396	0	2014	;	TM14-17--28	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--29	37.8838791478734	-119.345300289693	2852.17519437437	std	1.59114119347096	2.76771405212574	1	0	2014	;	TM14-17--29	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--30	37.8838471567016	-119.345321445485	2854.37368535083	std	1.84353697536173	2.77938529812855	0.997952205279943	0	2014	;	TM14-17--30	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--31	37.8839017940992	-119.345306061714	2849.0351608595	std	1.42138517349621	2.76606462761219	0.99996237067072	0	2014	;	TM14-17--31	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--32	37.88383947455	-119.345355797838	2855.68150471671	std	1.81674363877624	2.75967992589411	0.991076310924949	0	2014	;	TM14-17--32	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--33	37.8838817005903	-119.345267213794	2850.838790964	std	1.01226050348818	2.7282232118658	1	0	2014	;	TM14-17--33	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--34	37.883825460124	-119.345303643337	2855.25266246655	std	1.34034448335297	2.80886356265899	1	0	2014	;	TM14-17--34	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--35	37.8838310238013	-119.345309239938	2852.63972386117	std	1.77842139750807	2.79438560121205	1	0	2014	;	TM14-17--35	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--36	37.8838750960238	-119.345299855749	2850.59663782324	std	1.29047853734677	2.72695878220537	1	0	2014	;	TM14-17--36	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--37	37.8839013226784	-119.345272247265	2853.48637182279	std	1.09128218227773	2.7546729391726	1	0	2014	;	TM14-17--37	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--38	37.8839160546375	-119.345304615415	2852.70916244519	std	1.69766488611145	2.74389262856634	1	0	2014	;	TM14-17--38	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--39	37.8838791508983	-119.345240203798	2850.88934402468	std	2.21360406820074	2.7794362905842	0.994972162171685	0	2014	;	TM14-17--39	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--40	37.8838471914137	-119.345325028026	2850.31088583344	std	1.62750413158239	2.81129966407488	0.992621300767169	0	2014	;	TM14-17--40	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--41	37.8839201739651	-119.345322335548	2853.88453288685	std	1.19472843617287	2.80671675740749	1	0	2014	;	TM14-17--41	Be-10	quartz	405735	7147	07KNSTD	;
