Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-01--1	37.7779579344027	-119.261061950262	2946.93782891988	std	2.2812328071609	2.76016547584062	0.834132920288242	0	2014	;	TM14-01--1	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--2	37.7779458042207	-119.261066764228	2948.15081958813	std	1.98193740068817	2.83874585509367	0.882702480248687	0	2014	;	TM14-01--2	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--3	37.7779583872594	-119.261071565666	2950.50732000317	std	1.8940412629879	2.79819781527634	0.879497254015267	0	2014	;	TM14-01--3	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--4	37.7780006581859	-119.261049895143	2950.78193715068	std	2.62051496422515	2.76244792511279	0.884400925639792	0	2014	;	TM14-01--4	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--5	37.777967931048	-119.261097189449	2948.5231582477	std	1.95776669986055	2.75108786974835	0.814000785911554	0	2014	;	TM14-01--5	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--6	37.7779950309111	-119.261016167412	2949.62207687688	std	2.44937187216529	2.74584961684669	0.840490476050612	0	2014	;	TM14-01--6	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--7	37.7779206519267	-119.261099855358	2946.34182861971	std	1.35302639480934	2.73731364368329	0.855586516730017	0	2014	;	TM14-01--7	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--8	37.7779388357695	-119.261093850686	2947.26341192406	std	2.72702342538046	2.83126630031218	0.863155494453485	0	2014	;	TM14-01--8	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--9	37.7779971518633	-119.261055865661	2945.31930617337	std	2.06875944043782	2.80279077174706	0.862042678896562	0	2014	;	TM14-01--9	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--10	37.7779592775388	-119.261075936076	2947.67339400444	std	1.81588079286248	2.725522258008	0.855158744816024	0	2014	;	TM14-01--10	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--11	37.7779284910275	-119.261123963716	2948.32558330146	std	1.98955060891106	2.76298650312751	0.869232030802431	0	2014	;	TM14-01--11	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--12	37.7779235774065	-119.261053482843	2945.61779195819	std	1.67968192729602	2.79572140352397	0.862949969172126	0	2014	;	TM14-01--12	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--13	37.7779729654895	-119.261058897924	2952.60244552774	std	2.45010767225171	2.74121270747988	0.863936372526309	0	2014	;	TM14-01--13	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--14	37.7779460387862	-119.261101508869	2950.49508268115	std	2.20804283321026	2.7721377927499	0.86735361967306	0	2014	;	TM14-01--14	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--15	37.7779803456829	-119.261119086524	2950.24185379525	std	2.95095619193145	2.78613452241895	0.824440227165871	0	2014	;	TM14-01--15	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--16	37.7779210743775	-119.261087495041	2947.96703148572	std	2.4498454862944	2.77561653394994	0.8647190769088	0	2014	;	TM14-01--16	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--17	37.777952451962	-119.261071208155	2951.80795283718	std	2.10830693787677	2.7929742458094	0.850019478891561	0	2014	;	TM14-01--17	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--18	37.7779390617868	-119.261090374499	2947.43232600351	std	2.78296722103271	2.7768399522154	0.864884988886095	0	2014	;	TM14-01--18	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--19	37.7779748276222	-119.26108413348	2948.00995483562	std	2.62093005268484	2.78648753051464	0.851265020574691	0	2014	;	TM14-01--19	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--20	37.7780091683254	-119.261072762328	2952.80872454943	std	1.65095909816273	2.79571354502134	0.850352354201411	0	2014	;	TM14-01--20	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--21	37.7778989099132	-119.261083187456	2953.34442000954	std	2.32442079646133	2.80830625561699	0.865910717657774	0	2014	;	TM14-01--21	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--22	37.777993064328	-119.261062203254	2948.00464004794	std	2.52159221452135	2.7695398449126	0.865221917938321	0	2014	;	TM14-01--22	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--23	37.777959461255	-119.261066187339	2951.34351207173	std	1.89876377826946	2.81143758342918	0.873063565998038	0	2014	;	TM14-01--23	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--24	37.7779535722565	-119.261115642986	2948.31323662123	std	2.2475599962916	2.80687810405946	0.876836555071804	0	2014	;	TM14-01--24	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--25	37.7779589229139	-119.261105999471	2945.30070732725	std	1.84165974547255	2.74023462328513	0.868169047547724	0	2014	;	TM14-01--25	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--26	37.7779041100553	-119.261108205142	2949.35436054917	std	2.01763366276676	2.77113942671675	0.859082015314839	0	2014	;	TM14-01--26	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--27	37.7779677354032	-119.26103649269	2947.18041935693	std	1.78965730359887	2.77238786384946	0.906774005079998	0	2014	;	TM14-01--27	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--28	37.7779488910834	-119.261061224569	2953.54648475706	std	1.31402490455359	2.73484971634444	0.860101319371104	0	2014	;	TM14-01--28	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--29	37.7779691381659	-119.26107175446	2949.91708522449	std	2.1099211665594	2.83431143999198	0.840341440774766	0	2014	;	TM14-01--29	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--30	37.7779947382425	-119.261103206126	2949.24166262296	std	1.81063759981326	2.74995493462666	0.862381837857822	0	2014	;	TM14-01--30	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--31	37.7779956339675	-119.261079068001	2947.31589509255	std	2.14643127954651	2.79655015663075	0.877128347542403	0	2014	;	TM14-01--31	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--32	37.7779519069187	-119.261098067054	2945.31693076582	std	2.44144455468962	2.79308234459996	0.884209186616529	0	2014	;	TM14-01--32	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--33	37.7779705904285	-119.261033020898	2946.12035812583	std	2.57696619644715	2.77684653124502	0.846103130374743	0	2014	;	TM14-01--33	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--34	37.7779620934011	-119.261116170001	2947.34574864377	std	2.31853563029013	2.73014677218705	0.881515474880289	0	2014	;	TM14-01--34	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--35	37.7779837801721	-119.261049892806	2954.97274054813	std	2.1554362919076	2.7694330360762	0.822653030632707	0	2014	;	TM14-01--35	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--36	37.777970538931	-119.261040887522	2950.40949997035	std	2.08856294846874	2.79569815447586	0.848758074319625	0	2014	;	TM14-01--36	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--37	37.77802234143	-119.261010690552	2944.7541640589	std	1.82216245163743	2.78287551575703	0.873422029120525	0	2014	;	TM14-01--37	Be-10	quartz	418779	7078	07KNSTD	;
