Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-18--1	37.8841353868942	-119.345211139144	2858.27461456597	std	2.25208234962748	2.81890746598799	0.923800863716963	0	2014	;	TM14-18--1	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--2	37.8841256256341	-119.345177098639	2856.41705779905	std	2.00446053441025	2.79982380190647	0.978546949413137	0	2014	;	TM14-18--2	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--3	37.8841079058696	-119.345187071445	2861.18454441306	std	1.97517731964666	2.78540975433637	0.978993240138184	0	2014	;	TM14-18--3	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--4	37.8841195823142	-119.345203428625	2858.78574221474	std	1.25213826904892	2.77107674656322	0.992291951183739	0	2014	;	TM14-18--4	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--5	37.8840966904176	-119.345162372252	2858.79117023818	std	2.61134414042047	2.76969461965917	0.950735260327434	0	2014	;	TM14-18--5	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--6	37.8841270813834	-119.345164813286	2858.56893505438	std	2.72023729362275	2.79486884438103	0.943686995860966	0	2014	;	TM14-18--6	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--7	37.8841133649949	-119.34513356796	2856.61246867983	std	1.81508430664125	2.79837558277207	0.968228200474909	0	2014	;	TM14-18--7	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--8	37.8841280268764	-119.345237344387	2857.44835772893	std	2.15599112776086	2.79523757048351	0.976755154702052	0	2014	;	TM14-18--8	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--9	37.8840776368812	-119.345264243165	2859.38451763743	std	2.21647856542834	2.75676471185676	0.968185980170635	0	2014	;	TM14-18--9	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--10	37.8841125968437	-119.345168965558	2858.71582452997	std	2.5000421252789	2.80449306750104	0.961062717548586	0	2014	;	TM14-18--10	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--11	37.8841230928425	-119.345180519271	2861.89082084582	std	1.2731842217597	2.81088553141281	0.976054401398366	0	2014	;	TM14-18--11	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--12	37.8841464789392	-119.345316255005	2858.11670702154	std	1.60781548923846	2.78597761703069	0.945387341731524	0	2014	;	TM14-18--12	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--13	37.884103600301	-119.345214691377	2858.66284747073	std	1.50348298111542	2.78036294781882	0.964635914674252	0	2014	;	TM14-18--13	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--14	37.8841198060145	-119.345211515496	2857.60585539588	std	2.01170087121751	2.79604531735603	0.963209718303323	0	2014	;	TM14-18--14	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--15	37.8841230751256	-119.345205896392	2861.21121863734	std	2.5593456525596	2.78031932331386	0.970935163689712	0	2014	;	TM14-18--15	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--16	37.8841464717779	-119.345214846107	2857.15191975208	std	2.21442668228377	2.74998111159803	0.950489322308659	0	2014	;	TM14-18--16	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--17	37.8841356701066	-119.345176135621	2858.61836686193	std	2.00489811203535	2.80134359800333	0.957072408397175	0	2014	;	TM14-18--17	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--18	37.8840993520923	-119.345262075203	2859.59008100243	std	2.09053619042885	2.79889298742789	0.966384250591649	0	2014	;	TM14-18--18	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--19	37.8841185806922	-119.345159784644	2857.71038731483	std	3.11754954998173	2.85093883038537	0.955464138672247	0	2014	;	TM14-18--19	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--20	37.8841332639643	-119.345206023084	2860.20029860771	std	1.81640579930803	2.81687365311567	0.990554320795188	0	2014	;	TM14-18--20	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--21	37.884079560663	-119.345247712838	2858.74159477694	std	2.61492897911613	2.79166011517505	0.967497362767347	0	2014	;	TM14-18--21	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--22	37.8840943259572	-119.345193276652	2854.14450365948	std	1.72598697165411	2.80262930330492	0.966538292196255	0	2014	;	TM14-18--22	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--23	37.8841244864705	-119.345276745602	2857.35055812405	std	2.61277199866771	2.78259346820267	0.981571614622123	0	2014	;	TM14-18--23	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--24	37.8840867489715	-119.345272848769	2857.76196263986	std	2.66063960633148	2.79231650711436	0.982224238759864	0	2014	;	TM14-18--24	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--25	37.8841618280715	-119.345178724766	2860.85035097973	std	1.99533629974908	2.7494997908852	0.966001244739617	0	2014	;	TM14-18--25	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--26	37.8840991046845	-119.345232854464	2860.96725545165	std	2.0244824454398	2.81925288621264	0.968940095458423	0	2014	;	TM14-18--26	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--27	37.8840705756945	-119.34519760026	2860.41662057565	std	2.32030368970623	2.76797104738035	0.977204561390108	0	2014	;	TM14-18--27	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--28	37.8841096463452	-119.345223051888	2857.57847519521	std	1.96193197998185	2.77580735167468	0.966159620151195	0	2014	;	TM14-18--28	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--29	37.8841195871821	-119.345223163036	2858.62959298086	std	2.00319962040477	2.73930111341308	0.950793784562279	0	2014	;	TM14-18--29	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--30	37.884076550597	-119.345277874254	2861.23165883952	std	2.25791425424595	2.82313085190449	0.962302189272031	0	2014	;	TM14-18--30	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--31	37.8841135997358	-119.345239691239	2858.56995806889	std	2.43057760534317	2.80334756981911	0.960894905470751	0	2014	;	TM14-18--31	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--32	37.8841491833986	-119.34521698466	2858.64322063679	std	1.4573233361246	2.74123318913017	0.995609493082052	0	2014	;	TM14-18--32	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--33	37.8841034926207	-119.345225827757	2858.0136854408	std	1.77342969614968	2.77374468389784	0.966507800840675	0	2014	;	TM14-18--33	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--34	37.8841607572516	-119.345276387079	2859.23355738636	std	1.79291835030411	2.7915186155096	0.960666843652341	0	2014	;	TM14-18--34	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--35	37.8841010346257	-119.345210788691	2857.82740840325	std	1.01476663408742	2.73666374663279	0.969863229085274	0	2014	;	TM14-18--35	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--36	37.8841142672904	-119.345208445224	2857.26924851762	std	2.09856990710082	2.78254908054978	0.944321605791033	0	2014	;	TM14-18--36	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--37	37.8840919412231	-119.345197565072	2854.64424698926	std	1.3794974038026	2.68403574291712	0.961434629965866	0	2014	;	TM14-18--37	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--38	37.8841092129446	-119.345194558121	2856.02947104194	std	2.4116913513406	2.76458777880959	0.954185547563691	0	2014	;	TM14-18--38	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--39	37.88413069202	-119.345229007448	2858.53429406532	std	2.66224026854937	2.80896974829021	0.947390805007474	0	2014	;	TM14-18--39	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--40	37.8841856499071	-119.345176576977	2860.75838643778	std	2.42194152596717	2.77752199204196	0.983663090731985	0	2014	;	TM14-18--40	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--41	37.8841728074153	-119.345191577635	2859.22120634886	std	1.62662279855374	2.76039552491696	0.938520464211778	0	2014	;	TM14-18--41	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--42	37.8840950870623	-119.345183913108	2856.95280515215	std	1.63389545994594	2.77587849414715	0.981506215444163	0	2014	;	TM14-18--42	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--43	37.8841321402938	-119.345177616936	2858.58053829185	std	1.47427548275507	2.7369916231472	0.977460498006196	0	2014	;	TM14-18--43	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--44	37.884076041486	-119.345191646766	2857.87670345754	std	0.956856300474227	2.76943979409165	0.972252951431336	0	2014	;	TM14-18--44	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--45	37.8841254094869	-119.345211507872	2860.28281015301	std	1.96082264592816	2.79809494089553	0.960568830530324	0	2014	;	TM14-18--45	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--46	37.8841654080293	-119.345188392897	2858.20390123411	std	1.91233510282678	2.81104632719617	0.959495927515048	0	2014	;	TM14-18--46	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--47	37.8841271565506	-119.345168512725	2860.26969010715	std	1.75050826543717	2.78731435729006	0.984161008890677	0	2014	;	TM14-18--47	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--48	37.8840450518186	-119.345264708548	2858.84488369252	std	2.31303567215099	2.75510772868425	0.989439272185277	0	2014	;	TM14-18--48	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--49	37.884082710043	-119.345212552217	2855.69847382637	std	2.35617390814453	2.79919905800651	0.950807510534676	0	2014	;	TM14-18--49	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--50	37.8840952425194	-119.3451808079	2859.80048144857	std	2.122951881578	2.85826643111648	0.934474884647728	0	2014	;	TM14-18--50	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--51	37.884127633786	-119.34518427234	2855.9592699624	std	1.79601495335345	2.80278866464559	0.973741132627955	0	2014	;	TM14-18--51	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--52	37.8841028234066	-119.345226793177	2856.71798189819	std	1.50243631963323	2.80139534588502	0.991565258937534	0	2014	;	TM14-18--52	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--53	37.8841194455793	-119.345202629603	2858.55131893036	std	1.24602193381707	2.85728631294278	0.985430570661349	0	2014	;	TM14-18--53	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--54	37.8841090247645	-119.34520615627	2859.35766641952	std	1.26407911827181	2.78778240722814	0.98259621889676	0	2014	;	TM14-18--54	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--55	37.8841213528851	-119.345225179162	2854.55593328449	std	1.81678039170941	2.71689584450685	0.938068711863343	0	2014	;	TM14-18--55	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--56	37.8841145763578	-119.34520321345	2860.01492966043	std	2.04936856724554	2.7264216352742	0.97868427564561	0	2014	;	TM14-18--56	Be-10	quartz	426641	7083	07KNSTD	;
TM14-18--57	37.8841526098438	-119.345189634581	2860.02100807402	std	1.39045085333126	2.81935541605951	0.942743651536969	0	2014	;	TM14-18--57	Be-10	quartz	426641	7083	07KNSTD	;
