Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-06--1	37.8053352818718	-119.265685693548	2740.10813596263	std	0.47189236711319	2.7852962708092	0.961616980032932	0.000252203691777318	2014	;	TM14-06--1	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--2	37.8053481848177	-119.265636275747	2739.66781169936	std	0.431257263152414	2.81160235980932	0.958072428675595	0.000316737995087648	2014	;	TM14-06--2	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--3	37.8053368724132	-119.265667579734	2742.64588209017	std	0.710729960386609	2.75689460080012	0.978706887297887	1.7832625393235e-06	2014	;	TM14-06--3	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--4	37.8053329974519	-119.265714119575	2748.39982773255	std	0.500713386343476	2.79579570801954	0.962449765233164	0.000115494009437214	2014	;	TM14-06--4	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--5	37.8053300192271	-119.265693389236	2740.20771063174	std	0.526164973968169	2.76293976754284	0.963575385130922	0.000110826251761642	2014	;	TM14-06--5	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--6	37.8053619566849	-119.26566134356	2739.92621620745	std	0.429074827404301	2.85697180642855	0.975063235965599	6.970688775138e-05	2014	;	TM14-06--6	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--7	37.8053940857458	-119.26569542962	2743.31085637724	std	0.358774372292315	2.74862532010117	0.974861791883514	5.04459273433975e-05	2014	;	TM14-06--7	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--8	37.805376164953	-119.265615627343	2741.03442704271	std	0.640886038968872	2.72810899679981	0.964253932074917	0.000225702566016534	2014	;	TM14-06--8	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--9	37.8053806427853	-119.265684045417	2741.80401808993	std	0.394975650615634	2.79376203423765	0.968215142281854	0	2014	;	TM14-06--9	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--10	37.8053657217082	-119.265663883078	2746.62914977636	std	0.363350109655653	2.74754940407947	0.962802476129969	0.000133703077113024	2014	;	TM14-06--10	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--11	37.8053182946353	-119.265698935268	2740.45990789465	std	0.292395052553495	2.75346502230346	0.971442717650932	0.000140920970138355	2014	;	TM14-06--11	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--12	37.8053339594702	-119.265637880865	2736.56786863277	std	0.468733223653413	2.72175162232832	0.969832473651506	9.77605182576525e-05	2014	;	TM14-06--12	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--13	37.8053525201664	-119.265679187788	2745.52815720983	std	0.326897011720099	2.73197337324305	0.95823172251498	8.89430395836284e-05	2014	;	TM14-06--13	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--14	37.8053635870384	-119.265671519031	2739.55891558178	std	0.460725083088521	2.79713617495019	0.968666927848193	3.46929208452978e-05	2014	;	TM14-06--14	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--15	37.8053454397085	-119.26570149184	2742.57975367305	std	0.309054965905105	2.7819711891674	0.953748145973709	0.000252053703374103	2014	;	TM14-06--15	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--16	37.8053392855679	-119.265696019613	2742.32990591443	std	0.290974023399318	2.83715686713086	0.960464689630711	7.93585368143675e-05	2014	;	TM14-06--16	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--17	37.8053557993935	-119.26565736863	2742.73742372614	std	0.508779495518147	2.7283984227518	0.963501961747769	0.00016811215110854	2014	;	TM14-06--17	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--18	37.8053530459423	-119.265620869807	2743.83830567277	std	0.444234900588344	2.74306631845335	0.984827803138014	0.000193264359975716	2014	;	TM14-06--18	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--19	37.8053799805551	-119.265631765681	2741.04811115863	std	0.288058378104829	2.73991934443886	0.971459996933688	1.86259133863605e-05	2014	;	TM14-06--19	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--20	37.8052845543432	-119.26568448437	2738.8639811685	std	0.560933700338548	2.77866673238181	0.950195691251241	0.000119224290179031	2014	;	TM14-06--20	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--21	37.8053479791373	-119.26564707617	2745.24805710634	std	0.325722240118685	2.76880896666088	0.964561052572641	4.00921422008714e-05	2014	;	TM14-06--21	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--22	37.8053459015911	-119.265663755669	2738.30191053449	std	0.691831700592564	2.78510821021417	0.958132097110373	0	2014	;	TM14-06--22	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--23	37.8053260390471	-119.265643860567	2741.65234450974	std	0.337176963682061	2.84479321363642	0.956748817279937	0	2014	;	TM14-06--23	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--24	37.8053668401678	-119.26567808812	2743.79180905123	std	0.548367209989187	2.77029559758744	0.981226915517791	0.000171384831803602	2014	;	TM14-06--24	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--25	37.8053890793743	-119.265692707891	2742.36601031737	std	0.528667260361271	2.80897523108829	0.955774760349615	6.98502361116429e-05	2014	;	TM14-06--25	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--26	37.8053604356125	-119.265695004783	2733.7783271362	std	0.39740603956554	2.77798051127974	0.960870852514184	0.000183797696977611	2014	;	TM14-06--26	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--27	37.8053088979617	-119.265648370185	2743.54132426968	std	0.478067089139148	2.73142630453367	0.962829999786327	0.000120269403081411	2014	;	TM14-06--27	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--28	37.8053735342506	-119.265639220624	2741.98545126242	std	0.48866776439804	2.79286693092393	0.957579442375009	0.000146742159001764	2014	;	TM14-06--28	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--29	37.8053226639262	-119.26565995263	2743.34274116444	std	0.486031774600251	2.80288354139357	0.958629657161809	0.000214657266555957	2014	;	TM14-06--29	Be-10	quartz	359277	6236	07KNSTD	;
TM14-06--30	37.8052946518745	-119.265683900983	2738.01536281248	std	0.542332128864909	2.72541054817531	0.968897035445258	0.000137234175712512	2014	;	TM14-06--30	Be-10	quartz	359277	6236	07KNSTD	;
