Sample_Name	Boulder_Height_m
TM14-18--1	1.55315936610201
TM14-18--2	1.5699516022007
TM14-18--3	1.53632178277568
TM14-18--4	1.56280816240576
TM14-18--5	1.57492470407693
TM14-18--6	1.54051960626814
TM14-18--7	1.53941444873615
TM14-18--8	1.52352228846386
TM14-18--9	1.55234775706923
TM14-18--10	1.54015543912395
TM14-18--11	1.5732219055439
TM14-18--12	1.53774019062452
TM14-18--13	1.54081087487501
TM14-18--14	1.51782586244654
TM14-18--15	1.54156818360772
TM14-18--16	1.52776338795733
TM14-18--17	1.56021691094733
TM14-18--18	1.52422474647981
TM14-18--19	1.51072257205693
TM14-18--20	1.55942575073135
TM14-18--21	1.53131118088587
TM14-18--22	1.5538623942911
TM14-18--23	1.53848059539154
TM14-18--24	1.54323025364684
TM14-18--25	1.53495017267901
TM14-18--26	1.51691575612901
TM14-18--27	1.52563401032616
TM14-18--28	1.5472907437497
TM14-18--29	1.57600735894513
TM14-18--30	1.57544889215292
TM14-18--31	1.57256990227302
TM14-18--32	1.58232277259698
TM14-18--33	1.5332395248874
TM14-18--34	1.55078196466075
TM14-18--35	1.5508256208096
TM14-18--36	1.51679702039867
TM14-18--37	1.58247359686863
TM14-18--38	1.55310873329518
TM14-18--39	1.53625588851367
TM14-18--40	1.54997165998776
TM14-18--41	1.52754367442099
TM14-18--42	1.55486804155538
TM14-18--43	1.57263864745572
TM14-18--44	1.55012848322593
TM14-18--45	1.55158954842286
TM14-18--46	1.55165738666613
TM14-18--47	1.56192264397181
TM14-18--48	1.55405768592999
TM14-18--49	1.53400583846512
TM14-18--50	1.54683291640894
TM14-18--51	1.60301803969233
TM14-18--52	1.54919308316727
TM14-18--53	1.55063443528868
TM14-18--54	1.52916588337479
TM14-18--55	1.56167701519354
TM14-18--56	1.56832259689971
TM14-18--57	1.54413766669106
TM14-18--58	1.54580247340368
TM14-18--59	1.55543691310407
TM14-18--60	1.55168659915616
TM14-18--61	1.55474719508831
TM14-18--62	1.5878963643724
TM14-18--63	1.54385121769001
TM14-18--64	1.56163282275472
TM14-18--65	1.51706785875668
TM14-18--66	1.53762721910863
TM14-18--67	1.53993559498213
TM14-18--68	1.55565092647362
TM14-18--69	1.53666943724976
TM14-18--70	1.53267828508075
TM14-18--71	1.56396241978881
TM14-18--72	1.56158956548898
TM14-18--73	1.54566629262822
TM14-18--74	1.53309787647601
