Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-07--1	37.8646568778169	-119.306590798634	2707.14789708516	std	4.8669939654786	2.67651081437037	0.981493768522732	0.000134699567341521	2014	;	TM14-07--1	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--2	37.8646654821963	-119.306546643826	2703.87317051907	std	3.0782868748256	2.7445260536309	1	0	2014	;	TM14-07--2	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--3	37.8646729970076	-119.306512941847	2710.33548510198	std	4.9963362065932	2.70254787527041	0.998060389319996	4.87228033287546e-05	2014	;	TM14-07--3	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--4	37.8646847076769	-119.306646939594	2709.23314411006	std	5.0215624737408	2.67847713400479	0.985608786804738	0.000203058631088191	2014	;	TM14-07--4	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--5	37.8646821000781	-119.306624655867	2709.43962891315	std	5.22172152585346	2.66545201074511	0.986602708165411	8.10682321128167e-05	2014	;	TM14-07--5	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--6	37.8646798777664	-119.306553132212	2707.117224814	std	4.7300030054984	2.68821267437511	0.994012414480913	0.000278392509372361	2014	;	TM14-07--6	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--7	37.8646795072878	-119.306664572296	2706.61451530952	std	3.347335522653	2.65935044646516	0.993869577663344	0.0001804112684098	2014	;	TM14-07--7	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--8	37.8646576078988	-119.306561995658	2708.5798151727	std	3.62701496111015	2.72517873437327	0.990435381465356	5.18512773745492e-05	2014	;	TM14-07--8	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--9	37.8647327531161	-119.306603471516	2704.91899785868	std	3.60086771288921	2.65088470980279	0.98865148499313	0	2014	;	TM14-07--9	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--10	37.8646717194349	-119.306588056862	2710.09853614534	std	5.155793797228	2.69821617295499	0.991913187915021	0.000126725780625921	2014	;	TM14-07--10	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--11	37.8646541777038	-119.306596840491	2706.72180576911	std	3.68921065781927	2.70348587763626	1	0.00014915361593731	2014	;	TM14-07--11	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--12	37.8646688644952	-119.306607132128	2713.44598574248	std	3.73531807992462	2.69043316426362	1	8.46451885578506e-05	2014	;	TM14-07--12	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--13	37.8646824411491	-119.30662960669	2705.26898080299	std	4.64494268167892	2.69850632309329	1	0.000243339638022545	2014	;	TM14-07--13	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--14	37.8646590025772	-119.306591651378	2705.45128796232	std	3.27170919569205	2.72231498963143	0.988562174153737	5.44486175930321e-05	2014	;	TM14-07--14	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--15	37.8646940712164	-119.306570627424	2712.98241622597	std	3.58834254354554	2.72139847110125	0.995995576799076	0.000132381947080277	2014	;	TM14-07--15	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--16	37.8646667977896	-119.306607965424	2710.44186010712	std	4.08613074875955	2.73432608799417	1	0	2014	;	TM14-07--16	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--17	37.8646803448581	-119.30659087906	2715.06976769756	std	4.29329698066853	2.73110104335171	1	0.000147151312180288	2014	;	TM14-07--17	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--18	37.8646520904101	-119.306569740928	2710.80718831198	std	4.84446193811155	2.69404453411869	0.988515962808656	0.000265220862269784	2014	;	TM14-07--18	Be-10	quartz	399090	6923	07KNSTD	;
TM14-07--19	37.8646785522557	-119.306609829038	2708.1167337997	std	4.05809062028985	2.72795884838629	0.986120061690636	0.000285230582606928	2014	;	TM14-07--19	Be-10	quartz	399090	6923	07KNSTD	;
