Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-12--1	37.8803105434885	-119.393453801985	2679.78387096137	std	3.8898330660949	2.65907957867664	0.952959751538553	7.24528823964501e-05	2014	;	TM14-12--1	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--2	37.8802518694602	-119.393544799361	2676.38348225271	std	2.70505061768958	2.66310911011408	0.97481290882002	8.52213526683992e-05	2014	;	TM14-12--2	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--3	37.8802752103468	-119.393488724694	2678.82646764909	std	2.95854340816055	2.67318298201221	0.971797538730895	2.19241746077311e-05	2014	;	TM14-12--3	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--4	37.8802724150999	-119.393513876833	2679.0562559812	std	2.69924884999951	2.66248521660855	0.954754001093422	7.23791169580625e-05	2014	;	TM14-12--4	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--5	37.8803106606994	-119.393546355626	2680.14534394269	std	2.49933517978437	2.66324903689353	0.963427403058151	0.00032039296266773	2014	;	TM14-12--5	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--6	37.8802909959429	-119.393484639757	2682.47313685121	std	3.35966907391503	2.6639027248846	0.984661460353319	0	2014	;	TM14-12--6	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--7	37.8803259722761	-119.393455267182	2682.05970533913	std	1.60870090847713	2.6599565480396	0.942527322823726	5.30249464024022e-05	2014	;	TM14-12--7	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--8	37.8802445496609	-119.393423027187	2679.90505336544	std	3.41508061938703	2.67189272554927	0.980085467020239	0.000374695400732595	2014	;	TM14-12--8	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--9	37.8802605367352	-119.393455237916	2680.09947740932	std	3.52888995688946	2.68224576920917	0.98701352301365	0.000192821769566818	2014	;	TM14-12--9	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--10	37.8802908106309	-119.393348257707	2681.08337125792	std	3.72664130090599	2.67304412532936	0.96585283414474	8.1840373426066e-05	2014	;	TM14-12--10	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--11	37.8803182657976	-119.393461574653	2684.06242089718	std	2.3551505127504	2.66591800759435	0.937463325591919	7.73046423770161e-05	2014	;	TM14-12--11	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--12	37.8802963976355	-119.393461326857	2682.42561606389	std	2.92485959504172	2.67163753789701	0.980454345423071	0.000129937012349076	2014	;	TM14-12--12	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--13	37.8802863153018	-119.393510593057	2677.66739355483	std	3.19847644928259	2.66977355898647	0.959489246049239	0.000152507041482091	2014	;	TM14-12--13	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--14	37.8802789782332	-119.393407512442	2681.6323566354	std	2.78709390016231	2.6692331008852	0.965115425735671	0	2014	;	TM14-12--14	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--15	37.8802951781599	-119.393446698157	2679.42307978558	std	2.83275603186294	2.67220518881966	0.971832466452327	6.49060492153008e-05	2014	;	TM14-12--15	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--16	37.8802600593084	-119.3934941717	2682.03264277991	std	3.0787748181371	2.65545066125122	0.972356070955481	0.000187271212346404	2014	;	TM14-12--16	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--17	37.8802972360144	-119.393429037284	2681.3058763345	std	3.47878882836308	2.67695022879453	0.941023110475765	4.55975634474964e-05	2014	;	TM14-12--17	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--18	37.880258301427	-119.393388189695	2681.66650558072	std	2.08453779133564	2.67619966845794	0.987011717705319	0.000118462637141875	2014	;	TM14-12--18	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--19	37.88028408404	-119.393473467618	2677.80503354105	std	2.20936120132937	2.65101126399465	0.958286123297656	0.000120861021603442	2014	;	TM14-12--19	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--20	37.8803120000189	-119.393424180236	2678.52380245546	std	2.8016905839104	2.67791612025814	0.975551059400788	0.000187920724517397	2014	;	TM14-12--20	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--21	37.8802927416545	-119.393439939038	2678.03714861072	std	3.40328784464757	2.66879581999516	0.996332192230942	0.000119828042541761	2014	;	TM14-12--21	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--22	37.8802750096988	-119.393442262538	2680.13238944588	std	2.53833888451013	2.6701097974047	0.969397146253969	0.00020373187099643	2014	;	TM14-12--22	Be-10	quartz	382536	6590	07KNSTD	;
