Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-17--1	37.8838313814863	-119.345283387257	2853.76385390019	std	1.24215733408056	2.7474337197204	0.906948378938708	0	2014	;	TM14-17--1	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--2	37.8838404441119	-119.345268167351	2853.30464210083	std	1.30146921240593	2.73943219447947	0.928468454263539	0	2014	;	TM14-17--2	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--3	37.8838930147586	-119.345300533638	2852.93459295709	std	0.976298969505119	2.77979330283227	0.933751442561099	0	2014	;	TM14-17--3	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--4	37.8838788706129	-119.34532120366	2851.79889269276	std	1.58439099054094	2.7853873826304	0.91990470240826	0	2014	;	TM14-17--4	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--5	37.8838719450374	-119.345267871981	2850.32737194473	std	1.87454573945152	2.82287148718426	0.91831976538897	0	2014	;	TM14-17--5	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--6	37.883908395075	-119.345319512527	2850.52144026578	std	1.44600097315355	2.75377860754883	0.91611736126006	0	2014	;	TM14-17--6	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--7	37.8838463743974	-119.345259615866	2852.71478820094	std	1.81999629343055	2.78567276709685	0.924991243924266	0	2014	;	TM14-17--7	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--8	37.8838848124438	-119.345315446784	2852.4532976554	std	1.06101590796584	2.71465597470697	0.92571664579503	0	2014	;	TM14-17--8	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--9	37.8838906303101	-119.345335256591	2848.83095671219	std	1.74379463629008	2.75999244315926	0.941867201167584	0	2014	;	TM14-17--9	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--10	37.8838437990885	-119.34529694223	2853.92695820709	std	2.0876980447511	2.77232375462043	0.925946022214929	0	2014	;	TM14-17--10	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--11	37.8838769454505	-119.345264895831	2853.60282304914	std	1.50031022510679	2.8124478747982	0.907358963998904	0	2014	;	TM14-17--11	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--12	37.8838604777377	-119.345259760686	2852.83829840415	std	1.27617495921361	2.78002268807537	0.949350157050738	0	2014	;	TM14-17--12	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--13	37.8838656396123	-119.345290212829	2854.89072473248	std	1.98182712950439	2.81632748563953	0.920788680641228	0	2014	;	TM14-17--13	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--14	37.8838435118535	-119.345306980542	2852.67419986291	std	1.56136714476834	2.79596235191013	0.937346465199114	0	2014	;	TM14-17--14	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--15	37.8838739502357	-119.345335666357	2851.60917138972	std	2.13580337120789	2.72655115393073	0.936922593154119	0	2014	;	TM14-17--15	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--16	37.8838170351292	-119.345258613579	2854.80874838606	std	1.4894804546223	2.78420514645674	0.920521421404351	0	2014	;	TM14-17--16	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--17	37.8838567236573	-119.345302013671	2850.64412263573	std	1.35568459285007	2.77541009974945	0.912321441226497	0	2014	;	TM14-17--17	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--18	37.8838934079601	-119.345297591187	2852.84713159057	std	1.68168971389797	2.80457975983827	0.956252786712404	0	2014	;	TM14-17--18	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--19	37.8838175608934	-119.345305830525	2853.37191198564	std	1.57709818404507	2.78263687564726	0.935873119249097	0	2014	;	TM14-17--19	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--20	37.8838616464267	-119.345257731748	2855.81399457759	std	1.17882193271801	2.79008616711767	0.962599313508244	0	2014	;	TM14-17--20	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--21	37.8838673231195	-119.345329226348	2854.04009239067	std	1.49255681748827	2.7651927045661	0.922440965727952	0	2014	;	TM14-17--21	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--22	37.8839111563277	-119.345326191789	2853.04165804806	std	1.42016401560697	2.78603702217174	0.946283448351444	0	2014	;	TM14-17--22	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--23	37.8838361227326	-119.345254567568	2855.18863296664	std	1.35013088066031	2.79591165509603	0.931037838566924	0	2014	;	TM14-17--23	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--24	37.8838783269002	-119.345261169389	2853.39935058389	std	1.03543736349966	2.80313926637498	0.925755338283406	0	2014	;	TM14-17--24	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--25	37.8838646525247	-119.345339280623	2851.20068998856	std	1.58454985941126	2.73432071312303	0.915798911698588	0	2014	;	TM14-17--25	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--26	37.8838880435051	-119.34525036784	2852.2635954727	std	1.16770992790197	2.80431989706816	0.939113505102542	0	2014	;	TM14-17--26	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--27	37.8838282587713	-119.345291410227	2853.13886685501	std	1.41906457654552	2.79760322736827	0.965933638823754	0	2014	;	TM14-17--27	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--28	37.8838382700758	-119.345327490207	2854.728046649	std	1.4498040533583	2.78897633363583	0.892039152762454	0	2014	;	TM14-17--28	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--29	37.8838216470647	-119.345292117027	2851.20571060876	std	1.99875506847504	2.83839196213696	0.928867908196592	0	2014	;	TM14-17--29	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--30	37.8838513531192	-119.345270390327	2853.62078517523	std	1.43437859829642	2.78546607516006	0.919664784644933	0	2014	;	TM14-17--30	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--31	37.8838676118408	-119.345319310992	2850.35289672961	std	1.6699849447636	2.83293345234872	0.952431558010945	0	2014	;	TM14-17--31	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--32	37.8838561174505	-119.345233990472	2853.01473614707	std	1.13280530772785	2.72946753706311	0.8633626837299	0	2014	;	TM14-17--32	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--33	37.8838700683372	-119.345347316367	2852.54351198393	std	1.86571032280173	2.80396417704965	0.90386648764779	0	2014	;	TM14-17--33	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--34	37.8838534555388	-119.345299244543	2852.93131214845	std	1.50327958473353	2.81943255094098	0.905927579817353	0	2014	;	TM14-17--34	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--35	37.8838397479242	-119.345278500804	2851.58675680169	std	1.46409102002175	2.85532344743801	0.930876648690951	0	2014	;	TM14-17--35	Be-10	quartz	405735	7147	07KNSTD	;
TM14-17--36	37.8838519244211	-119.3452665485	2854.78427606799	std	1.48297036785861	2.78460615198223	0.926285370978704	0	2014	;	TM14-17--36	Be-10	quartz	405735	7147	07KNSTD	;
