Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-01--1	37.7779424505544	-119.261091294744	2949.01675344276	std	1.87055863639975	2.77687588737759	0.975771071351243	0	2014	;	TM14-01--1	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--2	37.7779316765687	-119.261024868077	2949.00167165993	std	1.96290008569595	2.77910277608531	0.96955276898128	0	2014	;	TM14-01--2	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--3	37.7779308144761	-119.261072157858	2947.95671097799	std	2.14340982690206	2.77223386782008	0.971983544948895	0	2014	;	TM14-01--3	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--4	37.7779537080962	-119.261049985452	2953.07996848809	std	1.79398494284292	2.79011982430901	0.976377862491984	0	2014	;	TM14-01--4	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--5	37.7779671208577	-119.26103507635	2951.15967530799	std	2.17442226692695	2.85294367945433	0.967473472576302	0	2014	;	TM14-01--5	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--6	37.7779564186203	-119.261038701464	2954.63903988396	std	1.24282033581788	2.78795021402186	0.981941033359586	0	2014	;	TM14-01--6	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--7	37.7779415588758	-119.261055731844	2943.2851069905	std	1.65321888552043	2.74466119794088	0.95834936644955	0	2014	;	TM14-01--7	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--8	37.7779836989198	-119.261029207334	2947.56612239433	std	1.46054548777364	2.77697010210156	0.959092771809055	0	2014	;	TM14-01--8	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--9	37.7779968019778	-119.261067352555	2948.44539491939	std	2.34876791652938	2.75581404853958	0.996010287796321	0	2014	;	TM14-01--9	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--10	37.7779531775032	-119.261059228402	2946.12334558089	std	1.26059590021378	2.73755645914354	0.976674401213694	0	2014	;	TM14-01--10	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--11	37.7779406785142	-119.260977546194	2945.63008268069	std	2.47855713918156	2.80129969522023	0.991988492897381	0	2014	;	TM14-01--11	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--12	37.7779638998051	-119.261052197159	2950.58699172022	std	2.11728417105335	2.76701943384244	0.981447381230431	0	2014	;	TM14-01--12	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--13	37.7779741872146	-119.261071406931	2948.09856727789	std	2.58486427684773	2.79647012392607	0.961785842423122	0	2014	;	TM14-01--13	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--14	37.7779501440683	-119.261058823897	2946.589505486	std	1.95410550557456	2.80891967716506	0.979591883603152	0	2014	;	TM14-01--14	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--15	37.7779155834529	-119.26108006465	2950.08523308109	std	1.87909480045035	2.78837771003574	0.971968599215605	0	2014	;	TM14-01--15	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--16	37.7779658914387	-119.261117061439	2949.00156653015	std	2.27647687127063	2.76880012862049	0.960359587685833	0	2014	;	TM14-01--16	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--17	37.7779745231026	-119.261108372916	2955.39752874628	std	1.29808339321709	2.80786902017552	0.970641250162284	0	2014	;	TM14-01--17	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--18	37.7779481275661	-119.261081249293	2949.2082180255	std	2.56196647806366	2.73322249902524	0.97128598482654	0	2014	;	TM14-01--18	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--19	37.7779351253615	-119.261041431141	2947.10070049021	std	2.34970217090221	2.76912352754319	0.986444646844866	0	2014	;	TM14-01--19	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--20	37.7779255987957	-119.261077418165	2944.7027094348	std	1.10124515080914	2.78230914524525	0.968881007217565	0	2014	;	TM14-01--20	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--21	37.7779830609831	-119.261145575672	2945.97199909696	std	1.47661347834852	2.80078189142814	0.969985520917799	0	2014	;	TM14-01--21	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--22	37.7779958115416	-119.261046800366	2947.54146455015	std	2.56440288379355	2.77099094142407	0.975494818897788	0	2014	;	TM14-01--22	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--23	37.7779891505628	-119.261103991935	2951.15321115315	std	2.13914111714004	2.78481619476723	1	0	2014	;	TM14-01--23	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--24	37.7779605585563	-119.261110929842	2944.36976188366	std	1.59284015501718	2.79225156611005	0.969383668587327	0	2014	;	TM14-01--24	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--25	37.7779564283139	-119.261039096392	2946.69647856857	std	1.86236842059173	2.80787057621171	0.977906590537352	0	2014	;	TM14-01--25	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--26	37.7779434160738	-119.261026097704	2944.22178220092	std	1.72314212333607	2.80881530211485	0.996740521312859	0	2014	;	TM14-01--26	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--27	37.7779138230559	-119.261125216723	2953.59162778949	std	2.16637347068365	2.74398976512092	0.977903242062392	0	2014	;	TM14-01--27	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--28	37.7779352829428	-119.261128140425	2953.62614260976	std	2.13107581626773	2.84840462980237	0.966669447669604	0	2014	;	TM14-01--28	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--29	37.7779772493568	-119.261077780985	2950.85590500948	std	1.94121288587922	2.77322939511761	0.984190151148574	0	2014	;	TM14-01--29	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--30	37.7779269491822	-119.261062495768	2950.48397728086	std	1.70464769847492	2.79400765990588	0.981450780665063	0	2014	;	TM14-01--30	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--31	37.7779696589444	-119.261122568645	2949.15407962316	std	1.98454880571823	2.78877289276641	0.975235556509403	0	2014	;	TM14-01--31	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--32	37.7779620719488	-119.261098169053	2947.76921525622	std	2.1412894892233	2.7687061409087	0.972525811968186	0	2014	;	TM14-01--32	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--33	37.7780112873233	-119.261109364055	2946.63275999814	std	1.99259453291324	2.76754746831338	0.992036636416389	0	2014	;	TM14-01--33	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--34	37.7779661786485	-119.261040671872	2947.86866591304	std	2.12311356479988	2.78121852481645	0.977543756359523	0	2014	;	TM14-01--34	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--35	37.7779565651155	-119.26104188807	2949.33565432261	std	2.17135910815296	2.7934706053922	0.972342942473227	0	2014	;	TM14-01--35	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--36	37.7779529223246	-119.261026716798	2949.64477741081	std	1.79714453599934	2.80922022883928	0.948091800453902	0	2014	;	TM14-01--36	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--37	37.77794665155	-119.261035621111	2950.03382027847	std	2.01982518525996	2.77983399928724	0.973214062902177	0	2014	;	TM14-01--37	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--38	37.7779347116553	-119.261132328554	2950.48929972858	std	2.24102318807569	2.81561026555418	0.98234598745644	0	2014	;	TM14-01--38	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--39	37.7779842682264	-119.261064965999	2950.30685378027	std	2.07808635676792	2.7539839059851	0.96880252031745	0	2014	;	TM14-01--39	Be-10	quartz	418779	7078	07KNSTD	;
TM14-01--40	37.7779605967439	-119.26111989784	2946.88422663367	std	1.70035986979505	2.79376718218991	0.971515287838931	0	2014	;	TM14-01--40	Be-10	quartz	418779	7078	07KNSTD	;
