Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-02--1	37.7913219186974	-119.262248537916	2749.65603755557	std	4.57171323716895	2.78812730828581	0.957731549475285	0	2014	;	TM14-02--1	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--2	37.7912473611329	-119.262182497519	2754.89872786892	std	7.50018345285173	2.82826703702566	0.963921753534479	0	2014	;	TM14-02--2	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--3	37.7912413184065	-119.262244882853	2750.37414431729	std	6.38640905936142	2.78409494278504	0.970831224147756	0	2014	;	TM14-02--3	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--4	37.7913338046846	-119.262238358126	2751.68855114641	std	3.82038619283076	2.76756809769959	0.990624119881445	0	2014	;	TM14-02--4	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--5	37.7911703604283	-119.26229084154	2754.73575383873	std	5.78378404661185	2.77328533738568	0.976597965320586	0	2014	;	TM14-02--5	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--6	37.7912199929016	-119.262261201506	2749.84031600107	std	6.93151513822402	2.79730150447229	0.978359811411607	0	2014	;	TM14-02--6	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--7	37.7913527631302	-119.262159289254	2750.25693671972	std	4.80800789978832	2.79129361503829	0.983369938921497	0	2014	;	TM14-02--7	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--8	37.7913152193549	-119.262239497788	2749.65519550891	std	4.64439295897152	2.8179233897244	0.972812636813489	0	2014	;	TM14-02--8	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--9	37.7913075605685	-119.262325616797	2754.89342461434	std	4.49734882529954	2.7707695397424	0.974982245455311	0	2014	;	TM14-02--9	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--10	37.7912705565859	-119.262262270996	2751.41208356966	std	6.34487887033041	2.73035499565068	0.965898766187471	0	2014	;	TM14-02--10	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--11	37.7911776734724	-119.26226452644	2751.34975540242	std	3.54987200825285	2.79856759096339	0.982364351393027	0	2014	;	TM14-02--11	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--12	37.7912049173941	-119.262180740444	2754.19721646299	std	4.57959070332179	2.8229296219469	0.982180504757038	0	2014	;	TM14-02--12	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--13	37.7913063992896	-119.262348077404	2754.55250373618	std	5.64549980958308	2.7932980118989	0.955048694632635	0	2014	;	TM14-02--13	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--14	37.7912250098638	-119.262298006515	2755.40983788057	std	3.13148542092288	2.76694018043568	0.946819945844104	0	2014	;	TM14-02--14	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--15	37.7912220104746	-119.262275101474	2753.56241722324	std	4.94531142418106	2.72893668754614	0.976643709830688	0	2014	;	TM14-02--15	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--16	37.7912441118846	-119.262133183403	2751.29209743492	std	4.12903124051643	2.82185785635702	0.970225910690358	0	2014	;	TM14-02--16	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--17	37.7913646963249	-119.262235939689	2756.95794444659	std	6.18260869054695	2.76784247127784	0.957341666730357	0	2014	;	TM14-02--17	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--18	37.7912392117841	-119.262235863532	2746.48984200454	std	2.74957329894474	2.78735167345189	0.981221857553204	0	2014	;	TM14-02--18	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--19	37.7911896670209	-119.262196981288	2751.16095814481	std	3.15090110776587	2.78067938306277	0.987275836673998	0	2014	;	TM14-02--19	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--20	37.7911940685784	-119.26215526896	2754.71820618934	std	5.68000518944596	2.81199213684163	0.968440222747834	0	2014	;	TM14-02--20	Be-10	quartz	350069	5951	07KNSTD	;
TM14-02--21	37.7911850801726	-119.262203732064	2753.91057863958	std	5.48439583104453	2.75202683456142	0.970168904627227	0	2014	;	TM14-02--21	Be-10	quartz	350069	5951	07KNSTD	;
