Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-12--1	37.8802723858526	-119.393479173547	2677.71784253933	std	3.51594096472913	2.65884925182197	1	5.7205216176259e-05	2014	;	TM14-12--1	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--2	37.8802835303774	-119.393410982189	2681.26188766632	std	3.31696847513412	2.65817728285058	1	2.83827705079973e-05	2014	;	TM14-12--2	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--3	37.8802828368109	-119.393497488953	2678.12482834984	std	2.24349970739546	2.66409400794858	1	6.83932200588302e-05	2014	;	TM14-12--3	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--4	37.8802895036512	-119.393459171388	2678.60882360792	std	3.10440252326776	2.67419136897161	0.996454206926849	0.000132733250154172	2014	;	TM14-12--4	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--5	37.8803400013387	-119.393463768038	2679.52679568127	std	3.13596529002495	2.67420983948374	1	0.00028169464211726	2014	;	TM14-12--5	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--6	37.8802939509252	-119.393439121374	2675.74411190969	std	2.75304312116294	2.67290259025766	1	0.000246461279147795	2014	;	TM14-12--6	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--7	37.8803272962158	-119.393508604886	2679.17530735726	std	1.7602431726916	2.66097611998663	1	0.000285652085290049	2014	;	TM14-12--7	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--8	37.8803055239235	-119.393520078033	2679.84054488615	std	2.57289200892954	2.67243870961101	1	4.72547783841421e-05	2014	;	TM14-12--8	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--9	37.8802890081609	-119.393468952198	2679.15948022562	std	3.28590386697689	2.67105118051539	1	0.000240997746700562	2014	;	TM14-12--9	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--10	37.8802959299055	-119.393448795957	2679.2948626088	std	3.23639773180802	2.65236439351953	1	0.000134077463159697	2014	;	TM14-12--10	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--11	37.8802549920576	-119.393461060715	2677.58270891689	std	3.00817042483619	2.66512633654931	0.998080688668631	9.91823129590503e-05	2014	;	TM14-12--11	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--12	37.8802959819293	-119.393463358105	2678.65266553943	std	2.67995055894543	2.66176265933184	1	0.000182904477550666	2014	;	TM14-12--12	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--13	37.880280363907	-119.393499198267	2680.9103031805	std	2.4123624151785	2.67997189489264	0.995866691481702	0.000147392137154687	2014	;	TM14-12--13	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--14	37.880330318537	-119.393409870597	2681.95524007649	std	2.90406064288687	2.66562063543614	1	0	2014	;	TM14-12--14	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--15	37.8802595403601	-119.393461658777	2680.26894874223	std	2.42620845311218	2.68129517416031	1	6.43324173873023e-05	2014	;	TM14-12--15	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--16	37.8802649190691	-119.393414135075	2676.97692401789	std	4.19244096496266	2.66211555499716	1	0	2014	;	TM14-12--16	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--17	37.8802305631165	-119.393479876507	2680.29063969103	std	3.77287444043988	2.68147021122757	1	0.000105901420456794	2014	;	TM14-12--17	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--18	37.8802851912598	-119.393493365507	2679.51295795611	std	3.11772488928384	2.65252271450427	0.995631999039343	3.78602684000107e-05	2014	;	TM14-12--18	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--19	37.8802920029468	-119.393491796558	2684.16835599817	std	2.19728566947994	2.65441647914683	1	5.30024630513811e-05	2014	;	TM14-12--19	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--20	37.8802504724237	-119.393481190619	2679.48867308418	std	2.98612855269958	2.67580399692189	1	0.000232809977456447	2014	;	TM14-12--20	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--21	37.8802447215018	-119.393399453068	2679.7636462202	std	2.45529991183946	2.68297301207569	1	0	2014	;	TM14-12--21	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--22	37.8803092796849	-119.393471930125	2677.73398701395	std	2.83411546410971	2.66959986005994	1	0.000186516734586647	2014	;	TM14-12--22	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--23	37.8802758849336	-119.393454307053	2681.67973025252	std	3.33053899199529	2.65496198738855	0.995211316110005	1.06400417974149e-06	2014	;	TM14-12--23	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--24	37.8802987927605	-119.393359480484	2678.70498315938	std	3.25987592418843	2.66609163614373	1	8.84410523208978e-05	2014	;	TM14-12--24	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--25	37.8801962964543	-119.393511311233	2679.45612555939	std	2.82643405841104	2.65614008199551	1	0.000253555521264371	2014	;	TM14-12--25	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--26	37.8802708013237	-119.393499091832	2680.56180057684	std	3.95695731963951	2.65895393757611	1	0.000141002144283096	2014	;	TM14-12--26	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--27	37.880258918839	-119.39351207132	2679.36061934778	std	2.33903107894398	2.64412117447593	1	0.000110223213525842	2014	;	TM14-12--27	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--28	37.8802833608662	-119.393466890401	2682.01969049005	std	2.95106163853308	2.62473644421027	1	9.84600312123993e-05	2014	;	TM14-12--28	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--29	37.8803062126025	-119.39346377029	2674.04655012355	std	3.24985086128859	2.65260810945785	1	1.0996915303911e-05	2014	;	TM14-12--29	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--30	37.8802768864109	-119.393455614158	2681.39960835458	std	2.85553537089663	2.66363837320627	0.984272137757534	0.000115034103490389	2014	;	TM14-12--30	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--31	37.8802639044335	-119.393448436398	2678.10905149221	std	2.24912203132313	2.68091368406713	0.995815907546279	0.000304285921572223	2014	;	TM14-12--31	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--32	37.8803113524994	-119.39348930508	2679.00863828984	std	2.4078717042783	2.66350921928765	0.985676127281445	0.000128487939745325	2014	;	TM14-12--32	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--33	37.8803014851562	-119.393489994043	2676.73294287791	std	3.36747240597983	2.68690270953045	0.983921501201549	1.38908633942045e-05	2014	;	TM14-12--33	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--34	37.880265689837	-119.393496325201	2679.32608446101	std	3.75741001799954	2.64678316578726	0.995721396848636	0.000183918413046127	2014	;	TM14-12--34	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--35	37.8802950242059	-119.393476586176	2677.44083590072	std	2.95597043974117	2.65360720535993	0.986405633670162	0.000232892028575408	2014	;	TM14-12--35	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--36	37.8802890485964	-119.393511236942	2678.36931110553	std	3.42248863553809	2.6703827765849	0.999016483788504	1.64064846485157e-05	2014	;	TM14-12--36	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--37	37.8802912868117	-119.393424301448	2681.15545615487	std	3.1586918379355	2.68724737597604	1	6.90434482764233e-05	2014	;	TM14-12--37	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--38	37.880302842008	-119.393433578868	2676.94069545851	std	2.76700732847429	2.65721732791425	1	0.000115055483500202	2014	;	TM14-12--38	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--39	37.8802589122588	-119.393478652884	2679.05344270919	std	3.41211639896097	2.67487353421947	0.996974035194725	0.000145171057331951	2014	;	TM14-12--39	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--40	37.8802605934143	-119.393464120165	2680.12383561147	std	3.8997666047617	2.6867251131581	1	0.000204395700512522	2014	;	TM14-12--40	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--41	37.8802869473248	-119.393384586107	2678.88293973873	std	2.31622512267777	2.65972106441799	1	0.000229751474166165	2014	;	TM14-12--41	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--42	37.8802681947855	-119.39346855053	2677.5291110203	std	2.26174461940903	2.66894770250159	1	0	2014	;	TM14-12--42	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--43	37.8802593117712	-119.39342034685	2678.09406374005	std	2.52496826192825	2.67040730829227	0.989518134398642	3.96110348794891e-05	2014	;	TM14-12--43	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--44	37.8803450571595	-119.39346297203	2678.97353796907	std	2.12678762439336	2.65395487951483	1	0.00024457069593888	2014	;	TM14-12--44	Be-10	quartz	382536	6590	07KNSTD	;
TM14-12--45	37.8803041754374	-119.39345669927	2680.14757420242	std	1.94884287241375	2.65291749333623	0.992224029001586	5.8160505515454e-05	2014	;	TM14-12--45	Be-10	quartz	382536	6590	07KNSTD	;
