Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-13--1	37.8807495136906	-119.39326325561	2677.63251530959	std	2.97550834457827	2.67845938465908	0.974326883855978	9.8719664175735e-05	2014	;	TM14-13--1	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--2	37.8807249086084	-119.39333948222	2677.4158996304	std	2.54806371195923	2.65680647994186	0.969927595472072	0	2014	;	TM14-13--2	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--3	37.8807815279859	-119.393301573582	2675.99780140634	std	2.95651560473041	2.65207949569974	0.997527098582719	2.64151594687819e-05	2014	;	TM14-13--3	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--4	37.880722592776	-119.393264967446	2676.97369330391	std	2.59809132163663	2.67714120496522	0.992770732347093	0.000364046999481594	2014	;	TM14-13--4	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--5	37.8807421271098	-119.393249398836	2678.15012306225	std	2.47219621570291	2.65664463645365	0.996984369035155	0.000216295326411449	2014	;	TM14-13--5	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--6	37.880742290799	-119.393303391675	2679.15463567626	std	2.18841410143108	2.67392616168282	0.971389623514819	0	2014	;	TM14-13--6	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--7	37.8807566126419	-119.393317783935	2675.92680823994	std	1.64278039515578	2.65976862210396	1	0.000155437845547921	2014	;	TM14-13--7	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--8	37.8806641363522	-119.393329466077	2672.21641999095	std	2.35193621711268	2.68399553405427	1	0	2014	;	TM14-13--8	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--9	37.8807196408122	-119.393306241932	2674.89762711119	std	2.87119826322066	2.66543644746784	0.982197054642045	0	2014	;	TM14-13--9	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--10	37.880707646784	-119.393260725567	2678.21752136793	std	1.6941218000704	2.64884515561374	0.980652900908673	0.000242552059972193	2014	;	TM14-13--10	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--11	37.8807604439681	-119.393281826267	2674.342063654	std	2.66085601042266	2.66727091583148	0.964800568055196	6.66629359117194e-05	2014	;	TM14-13--11	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--12	37.8807570641855	-119.393305194105	2678.26223271313	std	2.30094114524263	2.66690811941339	0.973105487945907	6.17565875497487e-05	2014	;	TM14-13--12	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--13	37.8807072232661	-119.393260328946	2676.45160098669	std	3.65455546020362	2.66656317255924	0.987633958757172	0.000200355218363336	2014	;	TM14-13--13	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--14	37.8806939181667	-119.393203258892	2678.48025525011	std	2.68210828343841	2.66075829353872	0.965057130985018	3.64782893711909e-05	2014	;	TM14-13--14	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--15	37.8807043739122	-119.393271943078	2678.31157336411	std	2.51209729205179	2.66091899304028	0.970998481236734	0.000132199522229843	2014	;	TM14-13--15	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--16	37.8806450370996	-119.393376568306	2677.22677966481	std	3.0657938028406	2.65458471481988	0.983860878616687	0.000116451953146902	2014	;	TM14-13--16	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--17	37.880721888369	-119.393240108546	2677.41648703697	std	2.42383398285309	2.66515595135753	0.987239591647067	0.000262745086900761	2014	;	TM14-13--17	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--18	37.8807272686105	-119.393212638451	2675.13950790437	std	3.28096030007165	2.64779551223479	0.986473146778914	8.44147516991908e-05	2014	;	TM14-13--18	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--19	37.8807088810316	-119.393322487463	2678.07908542502	std	2.65515687338039	2.66999790678569	0.972347288755427	6.92661591848929e-05	2014	;	TM14-13--19	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--20	37.8807285421245	-119.393319736573	2676.1112008554	std	2.93758154178766	2.66879294124076	0.973469691513938	0	2014	;	TM14-13--20	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--21	37.8807537643841	-119.393315987589	2675.01043023274	std	1.84969340385453	2.67674192336948	0.977964583356897	2.85072182830127e-06	2014	;	TM14-13--21	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--22	37.8806968190291	-119.393309064637	2676.95132616234	std	3.29002780582422	2.66382852546219	0.965039388671088	0	2014	;	TM14-13--22	Be-10	quartz	537816	11004	07KNSTD	;
TM14-13--23	37.8807282817802	-119.393326930761	2674.06123612059	std	2.4794024619078	2.6918582974714	0.978965219742664	0	2014	;	TM14-13--23	Be-10	quartz	537816	11004	07KNSTD	;
