Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-15--1	37.9007498994383	-119.400547201916	2639.51243490271	std	2.85816353887933	2.81304939458361	0.931617086272514	0	2014	;	TM14-15--1	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--2	37.9007545228909	-119.400535815666	2639.35270526459	std	2.42625687668613	2.79203218528907	0.928578337118106	0	2014	;	TM14-15--2	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--3	37.900716446852	-119.400523297875	2639.93809845568	std	2.9113029251773	2.80068408509921	0.913766370946349	0	2014	;	TM14-15--3	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--4	37.9007378478065	-119.400539585492	2639.06880124734	std	2.39033947006036	2.79377990036304	0.902766833713078	0	2014	;	TM14-15--4	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--5	37.9006634651702	-119.400568379274	2638.44200432002	std	2.96890640079173	2.79052617310268	0.930920367256027	0	2014	;	TM14-15--5	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--6	37.9007338920316	-119.400536533157	2635.31762975515	std	2.71392057375108	2.810848203784	0.951369167463482	0	2014	;	TM14-15--6	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--7	37.9007370769803	-119.400528519914	2638.92846328454	std	2.20250464165523	2.75973528634637	0.926996691286583	0	2014	;	TM14-15--7	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--8	37.9007431557642	-119.400523806103	2640.87803342183	std	2.20732893014018	2.79163405102511	0.920687690253316	0	2014	;	TM14-15--8	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--9	37.90076447359	-119.400552911805	2639.47484265826	std	2.53444805945719	2.78193302720444	0.944215025870237	0	2014	;	TM14-15--9	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--10	37.9007374872835	-119.400515231577	2639.89845378771	std	2.2260640345211	2.75094818959065	0.955282963941771	0	2014	;	TM14-15--10	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--11	37.9007388086093	-119.40055862458	2637.54055553138	std	2.346766493663	2.79280616306661	0.941416596839452	0	2014	;	TM14-15--11	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--12	37.9007477100536	-119.400458805063	2639.41681359357	std	2.09700036872377	2.76264390339881	0.901083736377618	0	2014	;	TM14-15--12	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--13	37.900753377795	-119.400546518266	2636.14965544912	std	2.01962903947269	2.7522278668459	0.928266714661043	0	2014	;	TM14-15--13	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--14	37.9006951363179	-119.400512855506	2639.82575259745	std	2.44708977319491	2.81993383413296	0.954781664313249	0	2014	;	TM14-15--14	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--15	37.9007491546643	-119.400534748152	2639.77271707874	std	2.7991225606052	2.77692553033858	0.912291126814073	0	2014	;	TM14-15--15	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--16	37.9007159734745	-119.400562308411	2641.35623056994	std	2.38715029211972	2.7404214264842	0.940143976611216	0	2014	;	TM14-15--16	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--17	37.9007070489232	-119.400537167892	2640.80009440187	std	3.0769346664391	2.75556215072909	0.932951285461733	0	2014	;	TM14-15--17	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--18	37.9007229184308	-119.40053610537	2639.47995252549	std	2.9049955238434	2.76589497579726	0.94425012094761	0	2014	;	TM14-15--18	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--19	37.9007241757877	-119.400621908642	2640.72116973932	std	2.3349905416111	2.76116489565277	0.946664776917391	0	2014	;	TM14-15--19	Be-10	quartz	356437	5651	07KNSTD	;
