Sample_Name	Boulder_Height_m
C2-Boulder1--1	1.74219971098953
C2-Boulder1--2	1.74383952143918
C2-Boulder1--3	1.78518024567392
C2-Boulder1--4	1.87090448446361
C2-Boulder1--5	1.74258598292536
C2-Boulder1--6	1.82072710565403
C2-Boulder1--7	1.86232045450894
C2-Boulder1--8	1.87403029276298
C2-Boulder1--9	1.89026260003789
C2-Boulder1--10	1.75623406519102
C2-Boulder1--11	1.7485359300191
C2-Boulder1--12	1.67711104252607
C2-Boulder1--13	1.7818922671968
C2-Boulder1--14	1.81726378884109
C2-Boulder1--15	1.61827285675576
C2-Boulder1--16	1.64439456961441
C2-Boulder1--17	1.69807874258948
C2-Boulder1--18	1.851816012252
C2-Boulder1--19	1.81821469141065
C2-Boulder1--20	1.82073764848855
C2-Boulder1--21	1.83389492725532
C2-Boulder1--22	1.60595957291253
C2-Boulder1--23	1.84162706908678
C2-Boulder1--24	1.92940601586781
C2-Boulder1--25	1.83586116499569
C2-Boulder1--26	1.74991287483565
C2-Boulder1--27	1.92912166028846
C2-Boulder1--28	1.69393130007947
C2-Boulder1--29	1.81641306616416
C2-Boulder1--30	1.74707265256965
C2-Boulder1--31	1.81782437575121
C2-Boulder1--32	1.83598505760006
C2-Boulder1--33	1.59756940904014
C2-Boulder1--34	1.77522826465639
C2-Boulder1--35	1.93462420973586
C2-Boulder1--36	1.88879475869519
C2-Boulder1--37	1.83912419571839
C2-Boulder1--38	1.81280715639755
C2-Boulder1--39	1.70475555814776
C2-Boulder1--40	1.7892106685102
C2-Boulder1--41	1.8040494398509
C2-Boulder1--42	1.6569361961313
C2-Boulder1--43	1.92238135483971
C2-Boulder1--44	1.85695425774025
C2-Boulder1--45	1.9390715077105
C2-Boulder1--46	1.82845203876068
C2-Boulder1--47	1.79286161512406
C2-Boulder1--48	1.82666416467459
C2-Boulder1--49	1.89962324603277
C2-Boulder1--50	1.52914626010214
C2-Boulder1--51	1.82834471870597
C2-Boulder1--52	1.7237336019142
C2-Boulder1--53	1.78495222551812
C2-Boulder1--54	1.68169587789232
C2-Boulder1--55	1.90790333147918
C2-Boulder1--56	1.86119933833307
C2-Boulder1--57	1.86017200259388
C2-Boulder1--58	1.83101230755784
C2-Boulder1--59	1.82398148555342
C2-Boulder1--60	2.07105880903611
C2-Boulder1--61	1.8105693018431
C2-Boulder1--62	1.7506593821641
C2-Boulder1--63	1.6649945616694
C2-Boulder1--64	1.77786694531698
C2-Boulder1--65	1.79282188795
C2-Boulder1--66	1.88003824276396
C2-Boulder1--67	1.76593363341913
C2-Boulder1--68	1.82010836553653
C2-Boulder1--69	1.81080384589517
C2-Boulder1--70	1.78411007155528
C2-Boulder1--71	1.72808384338076
C2-Boulder1--72	1.9056675495288
C2-Boulder1--73	1.93695744273688
C2-Boulder1--74	1.94168738331408
C2-Boulder1--75	1.67575511985764
C2-Boulder1--76	1.82528483246425
C2-Boulder1--77	1.87060530457032
C2-Boulder1--78	1.76523329828851
C2-Boulder1--79	1.92917218783078
C2-Boulder1--80	1.83407358706575
C2-Boulder1--81	1.79566635845444
C2-Boulder1--82	1.77434342496321
C2-Boulder1--83	1.84739207440634
C2-Boulder1--84	1.69391010171811
C2-Boulder1--85	1.82347412401746
C2-Boulder1--86	1.79493852173314
C2-Boulder1--87	1.85553885624967
C2-Boulder1--88	1.9323918062197
C2-Boulder1--89	1.80796824583101
C2-Boulder1--90	1.83791054905486
C2-Boulder1--91	1.81723080031176
C2-Boulder1--92	1.77366160011944
C2-Boulder1--93	1.66875460552036
C2-Boulder1--94	1.93783559395683
C2-Boulder1--95	1.90935464487958
