Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-03--1	37.7945731603968	-119.262319916296	2741.73667022887	std	4.21325722242185	2.72608339739927	0.965959205508147	0	2014	;	TM14-03--1	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--2	37.7944697472103	-119.262247161622	2736.32630871823	std	2.83583407982997	2.77968006081254	0.977003544027772	0	2014	;	TM14-03--2	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--3	37.7945408556507	-119.262283911564	2738.67973482042	std	4.07652061844593	2.77071724682358	0.963883909659273	0	2014	;	TM14-03--3	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--4	37.7944334497395	-119.262262788568	2737.54073567331	std	4.05087001161366	2.77292089969468	0.971013125097936	0	2014	;	TM14-03--4	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--5	37.7944951383626	-119.262266062063	2739.52004471374	std	5.45432145823676	2.75084087603354	0.978949201885668	0	2014	;	TM14-03--5	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--6	37.7944887979496	-119.262282345438	2739.16563837156	std	4.34282859146156	2.79072433931714	0.98116993181442	0	2014	;	TM14-03--6	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--7	37.794483429383	-119.26229069937	2740.9124798001	std	4.32185592818346	2.82075666233568	0.97741744671198	0	2014	;	TM14-03--7	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--8	37.7944717224944	-119.262340239833	2739.20034046679	std	3.76188920029142	2.80298690345695	0.963746059668278	0	2014	;	TM14-03--8	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--9	37.7945624913181	-119.262303021213	2735.49533744019	std	5.20501138145424	2.77537653181382	0.957445685512692	0	2014	;	TM14-03--9	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--10	37.7945600064048	-119.262273658417	2737.26328268943	std	4.57230899779309	2.78300763918763	0.973782530420686	0	2014	;	TM14-03--10	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--11	37.7944683349447	-119.262232275177	2738.81180909816	std	4.11070337791525	2.7991833972995	0.983199761152344	0	2014	;	TM14-03--11	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--12	37.7945112694597	-119.262245017244	2738.67233220629	std	5.24193137077007	2.79961272106747	0.950804616050957	0	2014	;	TM14-03--12	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--13	37.794542459041	-119.262342121568	2735.83425740837	std	4.58528272373834	2.73275239964582	0.976781590388676	0	2014	;	TM14-03--13	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--14	37.7945574368929	-119.262279896397	2734.41930703324	std	3.22951158296317	2.75583667161617	0.967747166046826	0	2014	;	TM14-03--14	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--15	37.7944982773428	-119.262314083517	2733.22653358072	std	3.34504027922279	2.75815797395495	0.957306334186404	0	2014	;	TM14-03--15	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--16	37.7944904251312	-119.262276941626	2735.62399068171	std	4.3899959226186	2.7560278900042	0.970132924324367	0	2014	;	TM14-03--16	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--17	37.7944550759483	-119.26232875701	2737.30540717416	std	4.4745122447903	2.75820300746282	0.965981791850679	0	2014	;	TM14-03--17	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--18	37.7944821345005	-119.262329017786	2740.14599067756	std	3.75358086685597	2.7572774657206	0.968421874883567	0	2014	;	TM14-03--18	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--19	37.7944655802309	-119.262292695879	2741.28992771273	std	3.51976556485876	2.74502576174741	0.962816387850021	0	2014	;	TM14-03--19	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--20	37.7944865288453	-119.26231248635	2736.55923050814	std	4.3306017161522	2.77264349466163	0.947840847047778	0	2014	;	TM14-03--20	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--21	37.7944926704043	-119.262343238367	2738.34418826545	std	3.76940141405039	2.79637997783164	0.974982478802164	0	2014	;	TM14-03--21	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--22	37.7944269526324	-119.262164276538	2737.60583422247	std	3.73527155528196	2.74357358701628	0.973837714489095	0	2014	;	TM14-03--22	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--23	37.7944498157319	-119.262390913354	2738.06659030555	std	5.30489910318867	2.78029788724891	0.983785037438362	0	2014	;	TM14-03--23	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--24	37.7944776464103	-119.262266555904	2732.38249085556	std	3.56095463989858	2.75564110337551	0.974662424063899	0	2014	;	TM14-03--24	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--25	37.794546508938	-119.262366260593	2738.54639329879	std	4.59144880217289	2.82862322900144	0.967042632095984	0	2014	;	TM14-03--25	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--26	37.7945007624791	-119.262299777401	2732.70348244167	std	3.40974924844114	2.73259036161108	0.962767389404353	0	2014	;	TM14-03--26	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--27	37.7944836753688	-119.262361983419	2735.10631472303	std	3.33360350048049	2.77470251750781	0.98166004514395	0	2014	;	TM14-03--27	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--28	37.7944301325591	-119.262337685852	2741.1780804331	std	4.49121791506477	2.81538773709584	0.973628809221698	0	2014	;	TM14-03--28	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--29	37.7944205465459	-119.262228573937	2739.51994991622	std	3.70780828332029	2.72955768309124	0.984716747705303	0	2014	;	TM14-03--29	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--30	37.7945285931772	-119.262298297683	2742.70961515217	std	5.16970000815311	2.80267404782363	0.981082073597389	0	2014	;	TM14-03--30	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--31	37.7945630802729	-119.262396074188	2738.01745094345	std	4.25482866075794	2.78435343642826	0.96622765199283	0	2014	;	TM14-03--31	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--32	37.7944578066572	-119.262366250046	2737.19405580687	std	2.12790190534328	2.80202195100056	0.967746485583629	0	2014	;	TM14-03--32	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--33	37.7945291101706	-119.262227772547	2736.00530602077	std	3.49084025281303	2.78323372368212	0.960824823457641	0	2014	;	TM14-03--33	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--34	37.7945066876963	-119.262318368299	2736.79962330301	std	3.32894247485167	2.78959249832453	0.951672041449777	0	2014	;	TM14-03--34	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--35	37.794468614032	-119.262260551735	2737.74040587884	std	2.80955237838307	2.73498680965392	0.956168410334424	0	2014	;	TM14-03--35	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--36	37.7944742575636	-119.262405482394	2743.18588220246	std	2.27263494288681	2.80581647535389	0.967247132903817	0	2014	;	TM14-03--36	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--37	37.7945153953465	-119.262282490258	2738.01398289319	std	4.2888257310967	2.82134928746003	0.983186032095161	0	2014	;	TM14-03--37	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--38	37.7944915791387	-119.262291392373	2742.34907089554	std	3.91133217397603	2.77196854058842	0.979245015331873	0	2014	;	TM14-03--38	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--39	37.7944077873875	-119.262275265696	2738.85370761359	std	4.03855613478498	2.80092097369846	0.980228983799804	0	2014	;	TM14-03--39	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--40	37.7944373946273	-119.262371857809	2741.14332723763	std	3.64736600996894	2.79599477856826	0.95781871955753	0	2014	;	TM14-03--40	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--41	37.7944700483809	-119.262385546056	2741.02631193397	std	3.89448796374624	2.83273566872638	0.972984188514736	0	2014	;	TM14-03--41	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--42	37.7944954022276	-119.262346369001	2742.72694166191	std	3.00105424935613	2.83267524202831	0.95319018762116	0	2014	;	TM14-03--42	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--43	37.7945301494525	-119.262245600158	2745.45242770646	std	4.41577525613358	2.73264220150643	0.955512159169794	0	2014	;	TM14-03--43	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--44	37.7944886255484	-119.26231631519	2734.79695122308	std	4.51419449024361	2.7854304408583	0.965443405077588	0	2014	;	TM14-03--44	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--45	37.7945539213503	-119.262349279234	2739.38786161857	std	4.20596388196334	2.7711023427425	0.975685624746593	0	2014	;	TM14-03--45	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--46	37.7945218517331	-119.26230536643	2737.78294532682	std	4.4966233104233	2.72334099338067	0.985899230718806	0	2014	;	TM14-03--46	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--47	37.7945416846588	-119.262298414071	2737.64127658005	std	4.20468267475429	2.77986151429649	0.977751277708088	0	2014	;	TM14-03--47	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--48	37.7944649608296	-119.262265517042	2739.18046747489	std	4.76269683344488	2.80843165569823	0.976673878173027	0	2014	;	TM14-03--48	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--49	37.794463284144	-119.262285938654	2738.74390311398	std	3.60266746371031	2.74962389437564	0.972236861658957	0	2014	;	TM14-03--49	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--50	37.7945225234392	-119.262304547977	2738.12677152343	std	2.70860603505931	2.84462710488674	0.959102029992459	0	2014	;	TM14-03--50	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--51	37.7946159896395	-119.26224672087	2740.26530407661	std	4.16828749523756	2.76671185303842	0.976247661509042	0	2014	;	TM14-03--51	Be-10	quartz	373413	7638	07KNSTD	;
TM14-03--52	37.7944669255448	-119.262128031293	2735.88755288821	std	3.70438962629876	2.79142943370276	0.966240621526236	0	2014	;	TM14-03--52	Be-10	quartz	373413	7638	07KNSTD	;
