Sample_Name1	Latitude	Longitude	Elevation	Elevation_Flag	Sample_Thickness	Sample_Density	Shielding_Corr	Erosion_Rate	Sample_Collection_Year	End_of_Line1	Sample_Name2	Nuclide	Mineral	Nuclide_Conc	Nuclide_Uncert	Standardization	End_of_Line2
TM14-15--1	37.9007326642363	-119.400508173331	2636.64208351809	std	3.38675517456747	2.811940479108	1	0	2014	;	TM14-15--1	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--2	37.9007754715227	-119.400557965145	2638.39429582686	std	2.52883186395112	2.80405613342539	0.99162720343535	0	2014	;	TM14-15--2	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--3	37.9007225704757	-119.40053133614	2637.24151091881	std	2.46404427496012	2.76446312141429	0.998342472270918	0	2014	;	TM14-15--3	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--4	37.9007705712708	-119.400555680011	2640.01342895739	std	2.57520301662717	2.78053248974274	0.981458278523023	0	2014	;	TM14-15--4	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--5	37.9007334723394	-119.40051506141	2640.92017266565	std	1.97058205749527	2.77239790246536	1	0	2014	;	TM14-15--5	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--6	37.9007830268809	-119.400495072495	2637.88498877913	std	3.32293361918979	2.77169920859474	1	0	2014	;	TM14-15--6	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--7	37.9007092564217	-119.400505360297	2639.96538184006	std	2.44566356370234	2.75427167887582	0.993519032336459	0	2014	;	TM14-15--7	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--8	37.9007442689263	-119.400543875872	2639.90778560244	std	2.44965560015241	2.80683086733738	1	0	2014	;	TM14-15--8	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--9	37.9006834479366	-119.400528596257	2640.92437832046	std	2.89322333116079	2.77655342594109	0.995550886208278	0	2014	;	TM14-15--9	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--10	37.9007568195944	-119.400513296929	2637.4470945292	std	2.36986430536432	2.77412032574479	0.99004065392277	0	2014	;	TM14-15--10	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--11	37.9007199349077	-119.400564082794	2640.80160135577	std	3.44071793794018	2.73749091322992	0.991437162462589	0	2014	;	TM14-15--11	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--12	37.9007492651937	-119.400521511164	2640.41264909513	std	2.08406888918025	2.82555492046918	0.993389511987841	0	2014	;	TM14-15--12	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--13	37.9007397130343	-119.400550078343	2640.27793347019	std	2.59075034468404	2.76650249460521	0.98987499534464	0	2014	;	TM14-15--13	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--14	37.9007202493775	-119.400585472806	2637.57982389481	std	3.26728952095264	2.72616421854002	0.994625137390857	0	2014	;	TM14-15--14	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--15	37.9007494523001	-119.400536354389	2642.13288672492	std	2.51967439204383	2.77209808215668	0.99888628997093	0	2014	;	TM14-15--15	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--16	37.9007578244595	-119.400520520014	2637.61331402639	std	2.05026196164315	2.70436778162534	0.99477573956454	0	2014	;	TM14-15--16	Be-10	quartz	356437	5651	07KNSTD	;
TM14-15--17	37.9007504316449	-119.400549651163	2639.5878449017	std	3.07808279844034	2.73545429452687	0.981454460045956	0	2014	;	TM14-15--17	Be-10	quartz	356437	5651	07KNSTD	;
